id	lemma	part_of_speech	cefr_level	cefr_basis	cefr_source_id	frequency_band	frequency_basis	frequency_source_id	frequency_rank	provenance_ids	spelling_variants	status
master-dance-noun	dance	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1009	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-dance-verb	dance	verb	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1009	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-dark-adjective	dark	adjective	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	973	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-date-noun	date	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	533	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-daughter-noun	daughter	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	977	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
foundation-a1-day	day	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	135	cefrj-1.5,ngsl-gr-1.0,oewn-2025,vocabulary-foundations-001-2026-08		validated
master-dear-adjective	dear	adjective	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1451	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-december-noun	december	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	17	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
v11	decide	verb	A1	editorial-estimate		very-common	source-backed-rank	ngsl-gr-1.0	409	cefrj-1.5,ngsl-gr-1.0,oewn-2025,vocabulary-core-2026-08		validated
v42	describe	verb	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	507	cefrj-1.5,ngsl-gr-1.0,oewn-2025,vocabulary-core-2026-08		validated
master-design-noun	design	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	491	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
v43	difference	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	523	cefrj-1.5,ngsl-gr-1.0,oewn-2025,vocabulary-core-2026-08		validated
master-different-adjective	different	adjective	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	199	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
v44	difficult	adjective	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	520	cefrj-1.5,ngsl-gr-1.0,oewn-2025,vocabulary-core-2026-08		validated
master-dinner-noun	dinner	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1167	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-discuss-verb	discuss	verb	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	655	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-do-verb	do	verb	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	71	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-dog-noun	dog	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	945	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-dollar-noun	dollar	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1021	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
foundation-a1-door	door	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	540	cefrj-1.5,ngsl-gr-1.0,oewn-2025,vocabulary-foundations-001-2026-08		validated
master-down-adverb	down	adverb	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	159	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-draw-verb	draw	verb	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	531	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-dream-noun	dream	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1016	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-dress-noun	dress	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	949	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-drink-noun	drink	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	705	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
foundation-a1-drink	drink	verb	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	705	cefrj-1.5,ngsl-gr-1.0,oewn-2025,vocabulary-foundations-001-2026-08		validated
master-drive-noun	drive	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	437	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-driver-noun	driver	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1250	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-drop-verb	drop	verb	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	690	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-dry-adjective	dry	adjective	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1185	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-due-adjective	due	adjective	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	624	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-each-determiner	each	determiner	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	195	cefrj-1.5,ngsl-gr-1.0		validated
master-each-pronoun	each	pronoun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	195	cefrj-1.5,ngsl-gr-1.0		validated
master-early-adverb	early	adverb	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	247	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-easy-adjective	easy	adjective	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	458	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
foundation-a1-eat	eat	verb	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	526	cefrj-1.5,ngsl-gr-1.0,oewn-2025,vocabulary-foundations-001-2026-08		validated
master-egg-noun	egg	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1431	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-eight-numeral	eight	numeral	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	25	cefrj-1.5,ngsl-gr-1.0		validated
master-eighteen-numeral	eighteen	numeral	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	35	cefrj-1.5,ngsl-gr-1.0		validated
master-eighty-numeral	eighty	numeral	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	43	cefrj-1.5,ngsl-gr-1.0		validated
master-either-adverb	either	adverb	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	421	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-eleven-numeral	eleven	numeral	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	28	cefrj-1.5,ngsl-gr-1.0		validated
master-end-noun	end	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	202	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-engineer-noun	engineer	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1362	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-enjoy-verb	enjoy	verb	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	554	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-evening-noun	evening	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	729	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-event-noun	event	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	492	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-every-determiner	every	determiner	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	230	cefrj-1.5,ngsl-gr-1.0		validated
master-everybody-pronoun	everybody	pronoun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	983	cefrj-1.5,ngsl-gr-1.0		validated
master-everyone-pronoun	everyone	pronoun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	700	cefrj-1.5,ngsl-gr-1.0		validated
master-everything-pronoun	everything	pronoun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	472	cefrj-1.5,ngsl-gr-1.0		validated
v45	example	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	285	cefrj-1.5,ngsl-gr-1.0,oewn-2025,vocabulary-core-2026-08		validated
master-excellent-adjective	excellent	adjective	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1213	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-exercise-verb	exercise	verb	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	967	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-expensive-adjective	expensive	adjective	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1111	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
v46	explain	verb	A1	editorial-estimate		very-common	source-backed-rank	ngsl-gr-1.0	539	cefrj-1.5,ngsl-gr-1.0,oewn-2025,vocabulary-core-2026-08		validated
master-eye-noun	eye	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	441	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-face-noun	face	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	299	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-fair-adjective	fair	adjective	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1130	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
a1-family	family	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	222	cefrj-1.5,ngsl-gr-1.0,oewn-2025,vocabulary-core-2026-08		validated
master-famous-adjective	famous	adjective	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1067	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-fan-noun	fan	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1356	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
foundation-a1-far	far	adjective	A1	editorial-estimate		very-common	source-backed-rank	ngsl-gr-1.0	295	cefrj-1.5,ngsl-gr-1.0,oewn-2025,vocabulary-foundations-001-2026-08		validated
master-farm-noun	farm	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1133	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
foundation-a1-fast	fast	adjective	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	681	cefrj-1.5,ngsl-gr-1.0,oewn-2025,vocabulary-foundations-001-2026-08		validated
master-fast-adverb	fast	adverb	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	681	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-father-noun	father	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	498	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-february-noun	february	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	9	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-feed-noun	feed	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1199	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-field-noun	field	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	590	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-fifteen-numeral	fifteen	numeral	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	32	cefrj-1.5,ngsl-gr-1.0		validated
master-fifty-numeral	fifty	numeral	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	40	cefrj-1.5,ngsl-gr-1.0		validated
master-fight-noun	fight	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	645	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-file-noun	file	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	885	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-fill-verb	fill	verb	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	895	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-find-verb	find	verb	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	131	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-fine-adjective	fine	adjective	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	647	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-finish-noun	finish	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	659	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-finish-verb	finish	verb	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	659	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-fire-noun	fire	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	663	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-first-adjective	first	adjective	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	128	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-first-adverb	first	adverb	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	128	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-fish-noun	fish	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	878	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-five-numeral	five	numeral	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	22	cefrj-1.5,ngsl-gr-1.0		validated
master-flat-noun	flat	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1127	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-floor-noun	floor	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	801	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-flower-noun	flower	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1351	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-fly-noun	fly	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	931	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-fly-verb	fly	verb	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	931	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
foundation-a1-food	food	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	417	cefrj-1.5,ngsl-gr-1.0,oewn-2025,vocabulary-foundations-001-2026-08		validated
master-football-noun	football	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1267	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-for-preposition	for	preposition	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	62	cefrj-1.5,ngsl-gr-1.0		validated
master-foreign-adjective	foreign	adjective	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	683	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-form-noun	form	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	307	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-forty-numeral	forty	numeral	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	39	cefrj-1.5,ngsl-gr-1.0		validated
master-four-numeral	four	numeral	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	21	cefrj-1.5,ngsl-gr-1.0		validated
master-fourteen-numeral	fourteen	numeral	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	31	cefrj-1.5,ngsl-gr-1.0		validated
master-free-adjective	free	adjective	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	445	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-friday-noun	friday	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	5	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
a1-friend	friend	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	258	cefrj-1.5,ngsl-gr-1.0,oewn-2025,vocabulary-core-2026-08		validated
master-from-preposition	from	preposition	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	76	cefrj-1.5,ngsl-gr-1.0		validated
master-front-adjective	front	adjective	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	538	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-full-adjective	full	adjective	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	460	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-fun-noun	fun	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	952	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-funny-adjective	funny	adjective	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1287	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-future-noun	future	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	420	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-game-noun	game	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	443	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-garden-noun	garden	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1022	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-get-verb	get	verb	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	93	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-gift-noun	gift	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1477	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-girl-noun	girl	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	513	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-give-verb	give	verb	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	127	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-glad-adjective	glad	adjective	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1420	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-glass-noun	glass	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1092	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
foundation-a1-go	go	verb	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	81	cefrj-1.5,ngsl-gr-1.0,oewn-2025,vocabulary-foundations-001-2026-08		validated
master-gold-adjective	gold	adjective	A1	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	1503	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
foundation-a1-good	good	adjective	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	106	cefrj-1.5,ngsl-gr-1.0,oewn-2025,vocabulary-foundations-001-2026-08		validated
master-great-adjective	great	adjective	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	174	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-green-adjective	green	adjective	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	990	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-ground-noun	ground	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	636	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-group-noun	group	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	217	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-grow-verb	grow	verb	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	385	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-guess-verb	guess	verb	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	951	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-guest-noun	guest	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1480	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-guy-noun	guy	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	751	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-hair-noun	hair	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	963	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-half-noun	half	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	415	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-hall-noun	hall	noun	A1	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	1530	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-hand-noun	hand	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	248	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
a1-happy	happy	adjective	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	563	cefrj-1.5,ngsl-gr-1.0,oewn-2025,vocabulary-core-2026-08		validated
master-hard-adjective	hard	adjective	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	348	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-hard-adverb	hard	adverb	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	348	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-have-verb	have	verb	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	58	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-he-pronoun	he	pronoun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	61	cefrj-1.5,ngsl-gr-1.0		validated
master-head-noun	head	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	309	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-health-noun	health	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	525	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-hear-verb	hear	verb	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	228	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-heart-noun	heart	noun	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	672	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-heavy-adjective	heavy	adjective	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1102	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
a1-help	help	verb	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	183	cefrj-1.5,ngsl-gr-1.0,oewn-2025,vocabulary-core-2026-08		validated
master-here-adverb	here	adverb	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	148	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-hide-verb	hide	verb	A1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1297	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
